[1.0, 4.0, 1.0, 0.4, 4.0, 4.0, 4.0, 10.0]
[1.0, 4.0, 2.0, 0.4, 11.600000000000001, 8.0, 8.0, 20.0]
[1.0, 4.0, 3.0, 0.4, 21.6, 12.0, 12.0, 30.0]
[1.0, 4.0, 4.0, 0.4, 31.6, 16.0, 16.0, 40.0]
[1.0, 4.0, 5.0, 0.4, 41.6, 20.0, 20.0, 50.0]
[1.0, 4.0, 6.0, 0.4, 51.6, 26.0, 26.0, 65.0]
[1.0, 4.0, 7.0, 0.4, 61.6, 32.0, 32.0, 80.0]
[1.0, 4.0, 8.0, 0.4, 74.8, 38.0, 38.0, 95.0]
[1.0, 4.0, 9.0, 0.4, 88.8, 44.0, 44.0, 110.0]
[1.0, 4.0, 10.0, 0.4, 102.8, 50.0, 50.0, 125.0]
[1.0, 4.0, 11.0, 0.4, 116.8, 58.0, 58.0, 145.0]
[1.0, 4.0, 12.0, 0.4, 131.8, 66.0, 66.0, 165.0]
[1.0, 4.0, 13.0, 0.4, 147.0, 74.0, 74.0, 185.0]
[1.0, 4.0, 14.0, 0.4, 165.8, 82.0, 82.0, 205.0]
[1.0, 4.0, 15.0, 0.4, 183.8, 90.0, 90.0, 225.0]
[1.0, 4.0, 16.0, 0.4, 201.8, 100.0, 100.0, 250.0]
[1.0, 4.0, 17.0, 0.4, 219.8, 110.0, 110.0, 275.0]
[1.0, 4.0, 18.0, 0.4, 238.8, 120.0, 120.0, 300.0]
[1.0, 4.0, 19.0, 0.4, 259.6, 130.0, 130.0, 325.0]
[1.0, 4.0, 20.0, 0.4, 282.6, 140.0, 140.0, 350.0]
[1.0, 4.0, 21.0, 0.4, 305.6, 158.60000000000005, 152.0, 380.0]
[1.0, 4.0, 22.0, 0.4, 328.6, 177.20000000000002, 164.0, 410.0]
[1.0, 4.0, 23.0, 0.4, 351.8, 195.79999999999998, 176.0, 440.0]
[1.0, 4.0, 24.0, 0.4, 374.8, 214.39999999999995, 188.0, 470.0]
[1.0, 4.0, 25.0, 0.4, 401.2, 226.39999999999995, 200.0, 500.0]
[1.0, 4.0, 26.0, 0.4, 428.2, 240.39999999999995, 214.0, 535.0]
[1.0, 4.0, 27.0, 0.4, 455.2, 254.39999999999995, 228.0, 570.0]
[1.0, 4.0, 28.0, 0.4, 482.2, 268.4, 242.0, 605.0]
[1.0, 4.0, 29.0, 0.4, 510.2, 290.2, 256.0, 640.0]
[1.0, 4.0, 30.0, 0.4, 538.6, 312.00000000000006, 270.0, 675.0]
[1.0, 4.0, 31.0, 0.4, 570.6, 335.8, 286.0, 715.0]
[1.0, 4.0, 32.0, 0.4, 601.6, 359.6, 302.0, 755.0]
[1.0, 4.0, 33.0, 0.4, 632.6, 375.6, 318.0, 795.0]
[1.0, 4.0, 34.0, 0.4, 663.6, 391.6, 334.0, 835.0]
[1.0, 4.0, 35.0, 0.4, 695.6, 407.6, 350.0, 875.0]
[1.0, 4.0, 36.0, 0.4, 729.6, 435.19999999999993, 368.0, 920.0]
[1.0, 4.0, 37.0, 0.4, 765.6, 462.79999999999995, 386.0, 965.0]
[1.0, 4.0, 38.0, 0.4, 801.6, 490.40000000000003, 404.0, 1010.0]
