[1.0, 4.0, 1.0, 0.2, 2.0, 2.0, 2.0, 10.0]
[1.0, 4.0, 2.0, 0.2, 5.800000000000001, 4.0, 4.0, 20.0]
[1.0, 4.0, 3.0, 0.2, 11.400000000000002, 6.0, 6.0, 30.0]
[1.0, 4.0, 4.0, 0.2, 18.800000000000004, 8.0, 8.0, 40.0]
[1.0, 4.0, 5.0, 0.2, 28.000000000000007, 10.0, 10.0, 50.0]
[1.0, 4.0, 6.0, 0.2, 38.00000000000001, 13.0, 13.0, 65.0]
[1.0, 4.0, 7.0, 0.2, 48.00000000000001, 16.0, 16.0, 80.0]
[1.0, 4.0, 8.0, 0.2, 58.00000000000001, 19.0, 19.0, 95.0]
[1.0, 4.0, 9.0, 0.2, 68.0, 22.0, 22.0, 110.0]
[1.0, 4.0, 10.0, 0.2, 78.2, 25.0, 25.0, 125.0]
[1.0, 4.0, 11.0, 0.2, 90.2, 29.0, 29.0, 145.0]
[1.0, 4.0, 12.0, 0.2, 104.0, 33.0, 33.0, 165.0]
[1.0, 4.0, 13.0, 0.2, 117.0, 37.0, 37.0, 185.0]
[1.0, 4.0, 14.0, 0.2, 130.0, 41.0, 41.0, 205.0]
[1.0, 4.0, 15.0, 0.2, 143.0, 45.0, 45.0, 225.0]
[1.0, 4.0, 16.0, 0.2, 156.0, 50.0, 50.0, 250.0]
[1.0, 4.0, 17.0, 0.2, 170.8, 55.0, 55.0, 275.0]
[1.0, 4.0, 18.0, 0.2, 187.4, 60.0, 60.0, 300.0]
[1.0, 4.0, 19.0, 0.2, 204.4, 65.0, 65.0, 325.0]
[1.0, 4.0, 20.0, 0.2, 221.4, 70.0, 70.0, 350.0]
[1.0, 4.0, 21.0, 0.2, 238.4, 76.0, 76.0, 380.0]
[1.0, 4.0, 22.0, 0.2, 255.4, 82.0, 82.0, 410.0]
[1.0, 4.0, 23.0, 0.2, 273.0, 88.0, 88.0, 440.0]
[1.0, 4.0, 24.0, 0.2, 292.4, 94.0, 94.0, 470.0]
[1.0, 4.0, 25.0, 0.2, 313.4, 100.0, 100.0, 500.0]
[1.0, 4.0, 26.0, 0.2, 334.4, 107.0, 107.0, 535.0]
[1.0, 4.0, 27.0, 0.2, 354.4, 114.0, 114.0, 570.0]
[1.0, 4.0, 28.0, 0.2, 374.4, 121.0, 121.0, 605.0]
[1.0, 4.0, 29.0, 0.2, 394.4, 128.0, 128.0, 640.0]
[1.0, 4.0, 30.0, 0.2, 416.59999999999997, 135.0, 135.0, 675.0]
[1.0, 4.0, 31.0, 0.2, 440.59999999999997, 143.0, 143.0, 715.0]
[1.0, 4.0, 32.0, 0.2, 464.59999999999997, 151.0, 151.0, 755.0]
[1.0, 4.0, 33.0, 0.2, 488.59999999999997, 159.0, 159.0, 795.0]
[1.0, 4.0, 34.0, 0.2, 512.5999999999999, 167.0, 167.0, 835.0]
[1.0, 4.0, 35.0, 0.2, 536.5999999999999, 175.0, 175.0, 875.0]
[1.0, 4.0, 36.0, 0.2, 561.5999999999999, 184.0, 184.0, 920.0]
[1.0, 4.0, 37.0, 0.2, 588.3999999999999, 193.0, 193.0, 965.0]
[1.0, 4.0, 38.0, 0.2, 616.3999999999999, 202.0, 202.0, 1010.0]
[1.0, 4.0, 39.0, 0.2, 644.3999999999999, 211.0, 211.0, 1055.0]
[1.0, 4.0, 40.0, 0.2, 672.3999999999999, 220.0, 220.0, 1100.0]
[1.0, 4.0, 41.0, 0.2, 700.3999999999999, 230.0, 230.0, 1150.0]
[1.0, 4.0, 42.0, 0.2, 727.3999999999999, 240.0, 240.0, 1200.0]
[1.0, 4.0, 43.0, 0.2, 756.9999999999999, 250.0, 250.0, 1250.0]
[1.0, 4.0, 44.0, 0.2, 788.3999999999999, 260.0, 260.0, 1300.0]
[1.0, 4.0, 45.0, 0.2, 819.3999999999999, 270.0, 270.0, 1350.0]
[1.0, 4.0, 46.0, 0.2, 850.3999999999999, 281.0, 281.0, 1405.0]
[1.0, 4.0, 47.0, 0.2, 881.3999999999999, 292.0, 292.0, 1460.0]
[1.0, 4.0, 48.0, 0.2, 912.3999999999999, 303.0, 303.0, 1515.0]
[1.0, 4.0, 49.0, 0.2, 944.7999999999998, 314.0, 314.0, 1570.0]
[1.0, 4.0, 50.0, 0.2, 978.9999999999999, 325.0, 325.0, 1625.0]
[1.0, 4.0, 51.0, 0.2, 1013.9999999999999, 345.7999999999998, 337.0, 1685.0]
[1.0, 4.0, 52.0, 0.2, 1049.0, 366.5999999999999, 349.0, 1745.0]
[1.0, 4.0, 53.0, 0.2, 1084.0, 387.4000000000001, 361.0, 1805.0]
[1.0, 4.0, 54.0, 0.2, 1119.0, 408.2000000000002, 373.0, 1865.0]
[1.0, 4.0, 55.0, 0.2, 1154.2, 420.2000000000002, 385.0, 1925.0]
[1.0, 4.0, 56.0, 0.2, 1191.2, 433.2000000000002, 398.0, 1990.0]
[1.0, 4.0, 57.0, 0.2, 1230.0, 446.2000000000002, 411.0, 2055.0]
[1.0, 4.0, 58.0, 0.2, 1268.0, 459.2000000000002, 424.0, 2120.0]
